Abbrev,Name,States,Coast,INSIDE_X,INSIDE_Y,int_position,mean,n,sd,min,Q025,Q25,median,Q75,Q975,max,pct_of_all_data,zStar_uncertainty,mhw_msl,rslr,IQR,log_MHW_MSL,log_IQR,log_ZstarUncertainty
Southern_,Southern Long Island,NY,Atlantic,-72.8602124404,40.842240777,240,0.7740746021022448,142250,1.7671881510972678,-1.7991557121276855,-0.7971626833081246,0.09233506210148335,0.40424907207489014,0.8261887282133102,5.185918557643888,52.1474494934082,0.7007270073488898,0.28841835260391235,0.9021019339561462,2.8671181201934814,0.7338536661118269,-0.10302775648396788,-0.309445635213722,-1.2433432396601276
Northern_,Northern Long Island,NY,Atlantic,-73.2959049378,40.8964042002,241,1.2987060864293947,15140,2.361419619615662,-1.5824940204620361,-0.5932208642363548,-0.017273616045713425,0.8503738045692444,1.6126269102096558,7.423288106918333,42.6297607421875,0.07458001329534054,0.24009085446596146,1.0317500829696655,2.702969789505005,1.6299005262553692,0.03125647006699436,0.488518986119261,-1.4267378670011688
Bronx,Bronx,"NY,CT",Atlantic,-73.8066471644,40.9048067463,242,0.8127033850602509,4017,1.5904260001517254,-0.7076354026794434,-0.6789173603057861,-0.5809752345085144,0.5182136297225952,1.587192177772522,4.9963321685791,9.40186882019043,0.019787841044080778,0.23659254610538483,1.038443922996521,2.3335654735565186,2.1681674122810364,0.037723364798585846,0.7738823002829381,-1.441415832137902
Hackensac,Hackensack-Passaic,NJ,Atlantic,-74.2711647441,40.9647063273,243,3.1469294104783754,1370,6.548691160072299,-0.8651722073554993,-0.8343641757965088,0.0913124717772007,1.4132813811302185,2.7839595675468445,29.520506286621057,38.488525390625,0.00674865377903676,0.3162296563386917,0.785478949546814,2.882113456726074,2.692647095769644,-0.24146162044019062,0.9905247602254712,-1.1512865687923206
Long_Isla,Long Island Sound,"CT,NY,RI",Atlantic,-72.8526517807,41.1080545142,244,0.030245966108155622,11771,1.5484404492187736,-1.6613620519638062,-1.557253211736679,-0.6896584033966064,-0.4772852957248688,0.6826388239860535,3.425049126148224,21.21011734008789,0.05798423622849759,0.2396160364151001,1.0007354021072388,2.6738834381103516,1.37229722738266,7.351318316084986e-4,0.3164861438750718,-1.428717485034391
Saugatuck,Saugatuck,CT,Atlantic,-73.4396260634,41.1823220069,245,0.9496903238832588,5421,1.4708928641768804,-0.6159000396728516,-0.5939149260520935,0.06816770881414413,0.8614941239356995,1.2241380214691162,4.437546014785767,20.822721481323242,0.0267039796614294,0.23516662418842316,1.0380854606628418,2.6072932481765747,1.155970312654972,0.03737811339972706,0.14494008882610596,-1.4474609769877707
Lower_Hud,Lower Hudson,"CT,NY,NJ",Atlantic,-73.791015704,41.2329666428,246,1.5816968184822457,7997,4.40130152409434,-1.4436519145965576,-1.2898292183876037,-0.8279865384101868,0.7026817202568054,1.7713141441345215,14.620223617553684,59.92338562011719,0.039393419175881,0.39829111099243164,0.6304637789726257,2.6847147941589355,2.5993006825447083,-0.4612995733278824,0.9552424405969534,-0.9205721064113085
Quinnipia,Quinnipiac,CT,Atlantic,-72.7952229118,41.3955202296,247,0.9049497842277567,21643,1.3430845374043294,-1.1538865566253662,-0.7576940417289734,0.4070358872413635,0.8359234929084778,1.027872383594513,4.520105075836181,29.050222396850586,0.10661395163481212,0.331755131483078,0.7635147571563721,2.9662084579467773,0.6208364963531494,-0.269822826211127,-0.4766875226124914,-1.1033581379675843
Thames,Thames,CT,Atlantic,-72.1196097033,41.4577978096,248,2.9234085822955094,9074,4.250658467185031,-1.6739059686660767,-1.5344144493341445,0.6198518872261047,1.4756749272346497,4.307886362075806,14.593776750564539,55.875789642333984,0.044698747730642016,0.666918009519577,0.3842967748641968,3.1874598264694214,3.688034474849701,-0.9563401736812747,1.3050936534949356,-0.4050881648808244
Pawcatuck,Pawcatuck-Wood,"CT,RI",Atlantic,-71.6868589102,41.4748750562,249,2.3308457300424026,7934,3.262178252416534,-1.5406514406204224,-1.3839385777711868,0.3344237059354782,1.2006546258926392,3.672916054725647,10.83746340274811,22.902299880981445,0.03908307962253844,0.6542051136493683,0.40959903597831726,3.069228172302246,3.3384923487901688,-0.89257655882817,1.2055193125025174,-0.42433434726308344
Hudson_Wa,Hudson-Wappinger,NY,Atlantic,-73.9262370257,41.6223878822,251,3.4698431353384893,5603,9.017056615156957,-1.3615094423294067,-1.2395663797855376,-0.5117047429084778,0.9041154980659485,3.5815844535827637,39.67594528198242,161.12283325195312,0.027600516148863483,0.5071073174476624,0.5768280029296875,2.7674202919006348,4.0932891964912415,-0.5502111454213221,1.4093488513766077,-0.6790326262958007
Lower_Con,Lower Connecticut,"CT,MA",Atlantic,-72.5380046436,41.70500518,252,0.8810888842688609,10884,1.847947002644216,-2.039257049560547,-1.222124856710434,0.2752331346273422,0.8796655237674713,1.1272139847278595,5.900927269458763,27.444412231445312,0.05361485235842051,0.4980110079050064,0.5151196122169495,3.098945140838623,0.8519808501005173,-0.6633561485538795,-0.16019122881326314,-0.6971330979748585
Cape_Cod,Cape Cod,MA,Atlantic,-70.6011659704,41.7370935226,253,2.005522026359089,129274,3.114734883013066,-2.4373135566711426,-0.8320635721087455,0.641426607966423,1.1673250198364258,2.02689266204834,10.649299073219305,100.42603302001953,0.6368069114096337,0.41880621016025543,0.7042165994644165,2.3528599739074707,1.3854660540819168,-0.3506693004509356,0.3260365841776685,-0.8703469716328127
Narragans,Narragansett,"MA,RI",Atlantic,-71.266695292,41.8078668228,254,1.3588683021957393,20155,2.5537328154864825,-1.3205622434616089,-1.0050230026245117,-0.11382375657558441,0.8456727266311646,1.6251885294914246,8.824032306671105,30.665225982666016,0.09928402694634009,0.4051322340965271,0.6448425054550171,2.798895835876465,1.739012286067009,-0.4387491695916866,0.5533173003655953,-0.9035417612243684
Shetucket,Shetucket,CT,Atlantic,-72.2086491196,41.8172347006,255,1.9828197316577036,6,3.8283252066069755,-1.311842679977417,-1.2798551619052887,-0.800462014041841,0.33411400206387043,4.716136783361435,7.356341481208801,7.5423760414123535,2.955614793738727e-5,0.5547364354133606,0.43297818303108215,3.0442789793014526,5.516598797403276,-0.8370679378585547,1.707761510493776,-0.5892621691793135
Housatoni,Housatonic,"CT,NY,MA",Atlantic,-73.2982040205,41.8351511019,256,0.666216761756643,1806,1.2061078592108787,-0.734046995639801,-0.6086083874106407,-0.4630142077803612,0.8106660544872284,1.207732081413269,3.3132183849811554,10.61751651763916,0.008896400529153569,0.23233647644519806,1.0248456001281738,2.682612657546997,1.6707462891936302,0.024541967222634034,0.5132704063643077,-1.4595686285227034
Middle_Hu,Middle Hudson,"NY,MA",Atlantic,-73.8588841992,42.3397467571,258,7.14743423682672,54,14.537643045120902,1.5354441404342651,2.566417944431305,3.4876112937927246,4.624410629272461,5.427814245223999,15.676947140693663,109.78730010986328,2.6600533143648545e-4,1.06649911403656,0.6710483431816101,2.5965001583099365,1.9402029514312744,-0.3989140981353197,0.6627925817433914,0.06438142820839814
Charles,Charles,MA,Atlantic,-71.0913804858,42.3989191053,259,0.9206919043515733,74659,0.9275678633625184,-1.3616031408309937,-0.5868520379066468,0.6647937893867493,0.8620724678039551,0.9908314347267151,3.4071041584014896,20.576902389526367,0.36777207480956603,0.2285604327917099,1.1965790390968323,2.1182106733322144,0.3260376453399658,0.17946668476941824,-1.120742427779365,-1.4759546275030035
Merrimack,Merrimack River,"MA,NH",Atlantic,-71.4349072715,42.9779865407,260,0.8134270482326288,9895,0.6736776183189185,-1.102586269378662,-0.6203696370124816,0.65670245885849,0.8535642623901367,0.9649248719215393,2.2805085062980615,8.088949203491211,0.04874301397340784,0.2321292608976364,1.1498656272888184,2.0664427280426025,0.3082224130630493,0.1396450897123421,-1.1769336362774252,-1.4604609034297615
Piscataqu,Piscataqua-Salmon Falls,"ME,NH",Atlantic,-70.850157878,43.2295591797,263,0.9006863487472316,50776,1.0471259606757628,-1.1060768365859985,-0.5386939942836761,0.5806089639663696,0.8214983344078064,1.0724065601825714,3.4723235070705414,27.07861328125,0.25012382794479604,0.2194564789533615,1.1790553331375122,1.931282877922058,0.4917975962162018,0.16471355271647065,-0.7096880369382977,-1.5166013396867075
Presumpsc,Presumpscot,ME,Atlantic,-70.3403530989,43.8326828484,264,1.065253690400183,22301,1.4255456217867453,-1.3569122552871704,-0.4687679260969162,0.7260658740997314,0.9776350259780884,1.1822670698165894,3.67741322517395,48.302040100097656,0.10985527585861225,0.1840401589870453,1.3368501663208008,1.4435369372367859,0.4562011957168579,0.29031622476487895,-0.7848213480987698,-1.6926012898230118
Saco,Saco,"ME,NH",Atlantic,-71.0049302939,43.9007489844,265,1.016651668490566,1437,1.1875381639625862,-0.4810740053653717,-0.47805525064468385,0.6674463748931885,1.0424143075942993,1.22907555103302,3.5004935741424537,15.393409729003906,0.0070786974310042515,0.20102256536483765,1.3108139038085938,1.5529500246047974,0.5616291761398315,0.2706482449029853,-0.5769134758040452,-1.6043381117276558
St_George,St. George-Sheepscot,ME,Atlantic,-69.4715493296,44.0580018527,266,0.8447616854334093,25051,1.2567053793102672,-1.1188039779663086,-0.5344958007335663,0.29801642894744873,0.9030709862709045,1.1134470105171204,3.204971134662628,45.7170295715332,0.12340184366324809,0.21234776079654694,1.3881858587265015,1.4761288166046143,0.8154305815696716,0.32799775710190415,-0.20403898430926606,-1.5495299671499074
Lower_And,Lower Androscoggin,"ME,NH",Atlantic,-70.5049959573,44.377318358,267,0.3679282525614942,1267,2.472003279561317,-0.5649757385253906,-0.5133114993572235,-0.4189009368419647,-0.174401193857193,0.5402588546276093,4.09421443939205,46.00120544433594,0.006241273239444945,0.17332887649536133,1.4062652587890625,1.470744252204895,0.959159791469574,0.3409374376061693,-0.04169759496565973,-1.752564468932108
Maine_Coa,Maine Coastal,ME,Atlantic,-68.2508809676,44.5043797653,268,0.792000995992239,26001,1.1174476744533235,-0.8810551762580872,-0.40810859203338623,0.058123670518398285,0.8481749892234802,1.1163723468780518,2.975382089614868,41.606807708740234,0.12808156708666774,0.1458836793899536,1.7647775411605835,1.3206809759140015,1.0582486763596535,0.5680246434391752,0.056615349635835005,-1.9249456913282388
Lower_Ken,Lower Kennebec,ME,Atlantic,-69.797906769,44.7446352704,269,0.7609869900080815,610,3.81285993338176,-0.5861736536026001,-0.509658907353878,-0.3557861000299454,-0.0022354343091137707,0.7552331835031509,4.631933259963985,52.88202667236328,0.003004875040301039,0.17428143322467804,1.429864525794983,1.4899378418922424,1.1110192835330963,0.3575797025776577,0.10527786742234166,-1.747083854076797
Passamaqu,Passamaquoddy Bay-Bay of Fundy,"CN,ME",Atlantic,-66.7997351401,45.0346452822,270,0.752042458835031,2587,0.8922156269432919,-0.6596652269363403,-0.23851032331585886,-0.030959194526076317,0.7479739785194397,1.2494162917137146,2.6843398213386536,8.919130325317383,0.012743625785670147,0.10000838339328766,2.5588572025299072,1.1426734328269958,1.280375486239791,0.9395607535612245,0.24715338353806732,-2.3025012625750367
Lower_Pen,Lower Penobscot,ME,Atlantic,-68.6718617674,45.0436531809,271,0.9853408959105673,2274,1.123270609645326,-0.39654895663261414,-0.3756849937140942,0.47374435514211655,1.2733801007270813,1.4013821482658386,1.8534354358911487,38.17105484008789,0.011201780068269775,0.19188331067562103,1.612483024597168,1.4716992378234863,0.9276377931237221,0.477775242250776,-0.07511393152029253,-1.650867848611249
St_Croix,St. Croix,"CN,ME",Atlantic,-67.5873770019,45.4019178192,272,0.7291207317972467,42,1.032023077711842,-0.23139651119709015,-0.230203790217638,-0.15143849328160286,0.3238356374204159,1.407951533794403,2.9545848369598398,3.18351674079895,2.0689303556171092e-4,0.10309595242142677,2.6103885173797607,1.2438210248947144,1.559390027076006,0.9594990674900882,0.4442947365131622,-2.272095147493915
